Word_ID	Form	Cognate_set_ID	Segments	Alignment	Doubt	Cognate_detection_method	Cognate_source	Alignment_method	Alignment_source
6514	a³¹nɔk⁵⁵	294	a ³¹ + n ɔ k ⁵⁵	a ³¹ + n ɔ k ⁵⁵		expert	Hill2017	LingPy:SCA	
6515	a³¹xau⁵⁵	72	a ³¹ + x a u ⁵⁵	a ³¹ + x a u - ⁵⁵		expert	Hill2017	LingPy:SCA	
2420	a³¹ʂəŋ³¹	560	a ³¹ + ʂ ə ŋ ³¹	a ³¹ + ʂ ə ŋ ³¹		expert	Hill2017	LingPy:SCA	
6519	nua̱t⁵⁵ku̱k⁵⁵	679	n u a̰ t ⁵⁵ + k ṵ k ⁵⁵	n u a̰ t ⁵⁵ + k ṵ - k ⁵⁵		expert	Hill2017	LingPy:SCA	
6521	lum³¹	323	l u m ³¹	l u m ³¹		expert	Hill2017	LingPy:SCA	
2426	saŋ³⁵	66	s a ŋ ³⁵	s a ŋ ³⁵		expert	Hill2017	LingPy:SCA	
6523	a³¹lum³¹	164	a ³¹ + l u m ³¹	a ³¹ + l u m ³¹		expert	Hill2017	LingPy:SCA	
6524	a³¹tʰe⁵¹	707	a ³¹ + tʰ e ⁵¹	a ³¹ + tʰ e ⁵¹		expert	Hill2017	LingPy:SCA	
6525	ʃɛ̃³¹ŋø̱³⁵	589	ʃ ɛ̃ ∼ ³¹ + ŋ ø̰ ³⁵	ʃ ɛ̃ ∼ ³¹ + ŋ ø̰ - ³⁵		expert	Hill2017	LingPy:SCA	
6526	a³¹faŋ³¹	274	a ³¹ + f a ŋ ³¹	a ³¹ + f a ŋ ³¹		expert	Hill2017	LingPy:SCA	
2431	səŋ⁵⁵	66	s ə ŋ ⁵⁵	s ə ŋ ⁵⁵		expert	Hill2017	LingPy:SCA	
6528	xai⁵⁵ȵen³¹	462	x a i ⁵⁵ + nʲ e n ³¹	x a i ⁵⁵ + nʲ - e - n ³¹		expert	Hill2017	LingPy:SCA	
6529	man³⁵	254	m a n ³⁵	m a n ³⁵		expert	Hill2017	LingPy:SCA	
2434	saŋ³⁵	66	s a ŋ ³⁵	s a ŋ ³⁵		expert	Hill2017	LingPy:SCA	
6531	toʔ⁴	191	t o ʔ ⁴	t o ʔ ⁴		expert	Hill2017	LingPy:SCA	
6532	pʰă⁵⁵nap⁵⁵	105	pʰ ă ⁵⁵ + n a p ⁵⁵	pʰ ă ⁵⁵ + n a p ⁵⁵		expert	Hill2017	LingPy:SCA	
6533	xa³⁵	203	x a ³⁵	x a ³⁵		expert	Hill2017	LingPy:SCA	
6534	ni³¹ʐua³¹	524	n i ³¹ + ʐ u a ³¹	n i ³¹ + ʐ u a ³¹		expert	Hill2017	LingPy:SCA	
6535	ni³¹kuŋ⁵⁵	38	n i ³¹ + k u ŋ ⁵⁵	n - i - ³¹ + k u - ŋ ⁵⁵		expert	Hill2017	LingPy:SCA	
6536	nɔʔ⁵⁵	431	n ɔ ʔ ⁵⁵	n ɔ ʔ ⁵⁵		expert	Hill2017	LingPy:SCA	
6537	kɯm⁵⁵	365	k ɯ m ⁵⁵	k ɯ m ⁵⁵		expert	Hill2017	LingPy:SCA	
6538	mau³¹cau³¹	250	m a u ³¹ + c a u ³¹	m a u - ³¹ + c a u ³¹		expert	Hill2017	LingPy:SCA	
2455	sɤŋ⁵⁵	478	s ɤ ŋ ⁵⁵	s ɤ ŋ ⁵⁵		expert	Hill2017	LingPy:SCA	
6540	ʃŏ⁵⁵ku̱k⁵⁵	204	ʃ ŏ ⁵⁵ + k ṵ k ⁵⁵	ʃ ŏ ⁵⁵ + k ṵ - k ⁵⁵		expert	Hill2017	LingPy:SCA	
6541	a³¹kʰə̆³¹nɛʔ³¹	720	a ³¹ + kʰ ə̆ ³¹ + n ɛ ʔ ³¹	a ³¹ + kʰ ə̆ - ³¹ + n ɛ ʔ ³¹		expert	Hill2017	LingPy:SCA	
6542	niʔ³¹	43	n i ʔ ³¹	n i ʔ ³¹		expert	Hill2017	LingPy:SCA	
2447	xiŋ⁵¹	478	x i ŋ ⁵¹	x i ŋ ⁵¹		expert	Hill2017	LingPy:SCA	
6544	ʦhɛ³¹	530	tsʰ ɛ ³¹	tsʰ ɛ ³¹		expert	Hill2017	LingPy:SCA	
2449	xaŋ⁵⁵	478	x a ŋ ⁵⁵	x a ŋ ⁵⁵		expert	Hill2017	LingPy:SCA	
6547	kʐak⁵⁵	169	k ʐ a k ⁵⁵	k ʐ a k ⁵⁵		expert	Hill2017	LingPy:SCA	
2452	ʃə̱ːŋ³³	478	ʃ ə̰ː ŋ ³³	ʃ ə̰ː ŋ ³³		expert	Hill2017	LingPy:SCA	
6549	ŋa⁵⁵	563	ŋ a ⁵⁵	ŋ a ⁵⁵		expert	Hill2017	LingPy:SCA	
6550	tan⁵⁵kʰui²¹	213	t a n ⁵⁵ + kʰ u i ²¹	t a n ⁵⁵ + kʰ u i ²¹		expert	Hill2017	LingPy:SCA	
6551	ʦɔ̱t⁵⁵	142	ts ɔ̰ t ⁵⁵	ts ɔ̰ t ⁵⁵		expert	Hill2017	LingPy:SCA	
6552	jɔ̃³¹	182	j ɔ̃ ∼ ³¹	- j ɔ̃ ∼ ³¹		expert	Hill2017	LingPy:SCA	
6553	nap³¹sɔn⁵⁵	264	n a p ³¹ + s ɔ n ⁵⁵	n a p ³¹ + s ɔ n ⁵⁵		expert	Hill2017	LingPy:SCA	
6556	ŋau⁵¹	547	ŋ a u ⁵¹	ŋ a u - ⁵¹		expert	Hill2017	LingPy:SCA	
6557	ɲ̇on⁵⁵	715	†ɲ̇ o n ⁵⁵	†ɲ̇ o n ⁵⁵		expert	Hill2017	LingPy:SCA	
6558	ʐam³¹	156	ʐ a m ³¹	ʐ a m ³¹		expert	Hill2017	LingPy:SCA	
6559	tθɑ⁵³mi⁵⁵	657	tθ ɑ ⁵³ + m i ⁵⁵	tθ ɑ ⁵³ + m - i ⁵⁵		expert	Hill2017	LingPy:SCA	
6560	xɔ³⁵	203	x ɔ ³⁵	x ɔ ³⁵		expert	Hill2017	LingPy:SCA	
6561	lam³¹	323	l a m ³¹	l a m ³¹		expert	Hill2017	LingPy:SCA	
2468	ʂan³¹	386	ʂ a n ³¹	ʂ a n ³¹		expert	Hill2017	LingPy:SCA	
6565	ɕɛʔ⁴	138	ɕ ɛ ʔ ⁴	ɕ ɛ ʔ ⁴		expert	Hill2017	LingPy:SCA	
6566	ɣuk³¹nɔʔ³¹	125	ɣ u k ³¹ + n ɔ ʔ ³¹	ɣ - - u k ³¹ + n ɔ ʔ ³¹		expert	Hill2017	LingPy:SCA	
2471	ʃin²¹	386	ʃ i n ²¹	ʃ i n ²¹		expert	Hill2017	LingPy:SCA	
2473	ʃɔn³⁵	386	ʃ ɔ n ³⁵	ʃ ɔ n ³⁵		expert	Hill2017	LingPy:SCA	
6570	lə̆³³mo⁵⁵	506	l ə̆ ³³ + m o ⁵⁵	- l ə̆ ³³ + m o ⁵⁵		expert	Hill2017	LingPy:SCA	
2475	ʃɛ̱n⁵⁵	386	ʃ ɛ̰ n ⁵⁵	ʃ ɛ̰ n ⁵⁵		expert	Hill2017	LingPy:SCA	
2476	ʃiŋ³⁵	386	ʃ i ŋ ³⁵	ʃ i ŋ ³⁵		expert	Hill2017	LingPy:SCA	
6573	xak⁵⁵	49	x a k ⁵⁵	x a - k ⁵⁵		expert	Hill2017	LingPy:SCA	
2478	ʂan³¹	386	ʂ a n ³¹	ʂ a n ³¹		expert	Hill2017	LingPy:SCA	
6575	a³¹kʰuk³¹	72	a ³¹ + kʰ u k ³¹	a ³¹ + kʰ u - k ³¹		expert	Hill2017	LingPy:SCA	
6576	tʰaŋ²¹	133	tʰ a ŋ ²¹	tʰ a - ŋ ²¹		expert	Hill2017	LingPy:SCA	
6577	n̥ut⁵⁵ʐɿ⁵⁵	252	n̥ u t ⁵⁵ + ʐ ɿ ⁵⁵	n̥ u - t ⁵⁵ + ʐ ɿ ⁵⁵		expert	Hill2017	LingPy:SCA	
6578	ɑiʔ⁴	86	ɑ i ʔ ⁴	ɑ i ʔ ⁴		expert	Hill2017	LingPy:SCA	
6580	lɔʔ³¹san⁵⁵	649	l ɔ ʔ ³¹ + s a n ⁵⁵	l ɔ ʔ ³¹ + s a n ⁵⁵		expert	Hill2017	LingPy:SCA	
6581	lɔʔ³¹san⁵⁵kʰʐoʔ⁵⁵	717	l ɔ ʔ ³¹ + s a n ⁵⁵ + kʰ ʐ o ʔ ⁵⁵	l ɔ ʔ ³¹ + s a n ⁵⁵ + kʰ ʐ o ʔ - ⁵⁵		expert	Hill2017	LingPy:SCA	
6583	tʰɔʔ⁵⁵mɛ³¹	82	tʰ ɔ ʔ ⁵⁵ + m ɛ ³¹	tʰ ɔ ʔ ⁵⁵ + m ɛ - ³¹		expert	Hill2017	LingPy:SCA	
6584	ɔ³¹mɛ³¹	554	ɔ ³¹ + m ɛ ³¹	ɔ - - ³¹ + m ɛ - ³¹		expert	Hill2017	LingPy:SCA	
2489	i³¹tɕi⁵⁵	561	i ³¹ + tɕ i ⁵⁵	- i - - ³¹ + tɕ - i - ⁵⁵		expert	Hill2017	LingPy:SCA	
6587	lam⁵⁵pau⁵³	229	l a m ⁵⁵ + p a u ⁵³	l a m ⁵⁵ + p a u - ⁵³		expert	Hill2017	LingPy:SCA	
2492	juʔ²¹ke⁵¹	561	j u ʔ ²¹ + k e ⁵¹	j u - ʔ ²¹ + k - e - ⁵¹		expert	Hill2017	LingPy:SCA	
6589	a³¹na⁵⁵nɛʔ³¹	269	a ³¹ + n a ⁵⁵ + n ɛ ʔ ³¹	a ³¹ + n - a - ⁵⁵ + n ɛ ʔ ³¹		expert	Hill2017	LingPy:SCA	
6590	a³¹ŋji³¹nɛʔ³¹	15	a ³¹ + ŋ j i ³¹ + n ɛ ʔ ³¹	a ³¹ + ŋ j i - ³¹ + n ɛ ʔ ³¹		expert	Hill2017	LingPy:SCA	
6591	nom³⁵	363	n o m ³⁵	n o m ³⁵		expert	Hill2017	LingPy:SCA	
6592	hnĩ⁵⁵kʰɛ⁵⁵	300	n̥ ĩ ∼ ⁵⁵ + kʰ ɛ ⁵⁵	n̥ ĩ - ⁵⁵ + kʰ ɛ - ⁵⁵		expert	Hill2017	LingPy:SCA	
2497	juʔ⁵⁵kɛ³¹	561	j u ʔ ⁵⁵ + k ɛ ³¹	j - u ʔ ⁵⁵ + k - ɛ - ³¹		expert	Hill2017	LingPy:SCA	
6594	paʔ³¹	343	p a ʔ ³¹	p a ʔ ³¹		expert	Hill2017	LingPy:SCA	
6595	ɣaʔ³¹kɛ̃³¹saŋ⁵⁵njuŋ⁵⁵	405	ɣ a ʔ ³¹ + k ɛ̃ ∼ ³¹ + s a ŋ ⁵⁵ + n j u ŋ ⁵⁵	ɣ a ʔ ³¹ + k ɛ̃ ∼ ³¹ + s a ŋ ⁵⁵ + n j u ŋ ⁵⁵		expert	Hill2017	LingPy:SCA	
2500	juʔ³¹ɕɛ⁵⁵	561	j u ʔ ³¹ + ɕ ɛ ⁵⁵	j - u ʔ ³¹ + ɕ - ɛ - ⁵⁵		expert	Hill2017	LingPy:SCA	
6597	lak³¹ɣɔ⁵⁵	245	l a k ³¹ + ɣ ɔ ⁵⁵	l a k ³¹ + ɣ ɔ ⁵⁵		expert	Hill2017	LingPy:SCA	
6598	na⁵⁵kauŋ³⁵	38	n a ⁵⁵ + k a u ŋ ³⁵	n - a - ⁵⁵ + k a u ŋ ³⁵		expert	Hill2017	LingPy:SCA	
6599	ŋɛ̱̃⁵⁵	41	ŋ ɛ̰̃ ∼ ⁵⁵	ŋ ɛ̰̃ ∼ ⁵⁵		expert	Hill2017	LingPy:SCA	
2504	ȵɔ³¹	401	nʲ ɔ ³¹	nʲ - ɔ ³¹		expert	Hill2017	LingPy:SCA	
6601	a⁵⁵kaŋ²¹	507	a ⁵⁵ + k a ŋ ²¹	a ⁵⁵ + k a ŋ ²¹		expert	Hill2017	LingPy:SCA	
2507	mjo²¹	401	m j o ²¹	m j o ²¹		expert	Hill2017	LingPy:SCA	
6604	naʔ⁵⁵	431	n a ʔ ⁵⁵	n a ʔ ⁵⁵		expert	Hill2017	LingPy:SCA	
2509	mja³¹	401	m j a ³¹	m j a ³¹		expert	Hill2017	LingPy:SCA	
6606	ɕe⁵³	49	ɕ e ⁵³	ɕ e - - ⁵³		expert	Hill2017	LingPy:SCA	
6607	ɑ⁵³pjĩ²²	604	ɑ ⁵³ + p j ĩ ∼ ²²	ɑ ⁵³ + p j ĩ - ²²		expert	Hill2017	LingPy:SCA	
2512	mjɔː³³	401	m j ɔː ³³	m j ɔː ³³		expert	Hill2017	LingPy:SCA	
6609	tɑ̃²²sĩ²²	429	t ɑ̃ ∼ ²² + s ĩ ∼ ²²	t ɑ̃ ∼ ²² + s ĩ - ²²		expert	Hill2017	LingPy:SCA	
2515	ȵɔ³¹	401	nʲ ɔ ³¹	nʲ - ɔ ³¹		expert	Hill2017	LingPy:SCA	
6612	a³¹chut⁵⁵	24	a ³¹ + cʰ u t ⁵⁵	a ³¹ + cʰ u t ⁵⁵		expert	Hill2017	LingPy:SCA	
6613	ɣɔ̃⁵⁵	375	ɣ ɔ̃ ∼ ⁵⁵	ɣ - ɔ̃ ∼ ⁵⁵		expert	Hill2017	LingPy:SCA	
6615	ʦə̆⁵⁵ŋja̱ʔ⁵⁵	610	ts ə̆ ⁵⁵ + ŋ j a̰ ʔ ⁵⁵	ts ə̆ - ⁵⁵ + ŋ j a̰ ʔ ⁵⁵		expert	Hill2017	LingPy:SCA	
6564	caŋ³¹kʰʐaŋ⁵⁵	39	c a ŋ ³¹ + kʰ ʐ a ŋ ⁵⁵	c a ŋ ³¹ + kʰ ʐ a ŋ ⁵⁵		expert	Hill2017	LingPy:SCA	
6618	ɑuʔ⁴	194	ɑ u ʔ ⁴	ɑ u ʔ ⁴		expert	Hill2017	LingPy:SCA	
6619	tʃɔ̆³¹kʰjɔ̃⁵⁵	95	tʃ ɔ̆ ³¹ + kʰ j ɔ̃ ∼ ⁵⁵	tʃ ɔ̆ ³¹ + kʰ j ɔ̃ ∼ ⁵⁵		expert	Hill2017	LingPy:SCA	
6620	jɑ⁵³ne⁵³	163	j ɑ ⁵³ + n e ⁵³	j ɑ ⁵³ + n - e - ⁵³		expert	Hill2017	LingPy:SCA	
6621	mɑ⁵³ne⁵³kɑ⁵³	681	m ɑ ⁵³ + n e ⁵³ + k ɑ ⁵³	m ɑ ⁵³ + n - e - ⁵³ + k ɑ ⁵³		expert	Hill2017	LingPy:SCA	
6622	nɛʔ⁴pʰjɑ̃²²	385	n ɛ ʔ ⁴ + pʰ j ɑ̃ ∼ ²²	n ɛ ʔ ⁴ + pʰ j ɑ̃ ∼ ²²		expert	Hill2017	LingPy:SCA	
6623	tʃhɔt⁵⁵pat³¹nu⁵⁵	638	tʃʰ ɔ t ⁵⁵ + p a t ³¹ + n u ⁵⁵	tʃʰ ɔ t ⁵⁵ + p a t ³¹ + n u ⁵⁵		expert	Hill2017	LingPy:SCA	
6625	a³¹sak³¹ŋai⁵⁵	318	a ³¹ + s a k ³¹ + ŋ a i ⁵⁵	a ³¹ + s a k ³¹ + ŋ a i ⁵⁵		expert	Hill2017	LingPy:SCA	
6626	ʃɔ̱ːʔ⁵⁵	138	ʃ ɔ̰ː ʔ ⁵⁵	ʃ ɔ̰ː ʔ ⁵⁵		expert	Hill2017	LingPy:SCA	
6627	lauŋ⁵⁵	613	l a u ŋ ⁵⁵	l a u ŋ ⁵⁵		expert	Hill2017	LingPy:SCA	
6628	nɑ̃²²nɛʔ⁴	61	n ɑ̃ ∼ ²² + n ɛ ʔ ⁴	n ɑ̃ ∼ ²² + n ɛ ʔ ⁴		expert	Hill2017	LingPy:SCA	
2534	ʂua³¹	67	ʂ u a ³¹	ʂ u a ³¹		expert	Hill2017	LingPy:SCA	
2535	ʃo²¹	67	ʃ o ²¹	ʃ - o ²¹		expert	Hill2017	LingPy:SCA	
6632	ŋɛ̃⁵⁵	297	ŋ ɛ̃ ∼ ⁵⁵	ŋ ɛ̃ ∼ ⁵⁵		expert	Hill2017	LingPy:SCA	
2537	ʃo⁵⁵	67	ʃ o ⁵⁵	ʃ - o ⁵⁵		expert	Hill2017	LingPy:SCA	
2538	ʃɔ³⁵	67	ʃ ɔ ³⁵	ʃ - ɔ ³⁵		expert	Hill2017	LingPy:SCA	
2539	ʂɔ³¹	67	ʂ ɔ ³¹	ʂ - ɔ ³¹		expert	Hill2017	LingPy:SCA	
6636	nɔ̱t⁵⁵ka̱uʔ⁵⁵	679	n ɔ̰ t ⁵⁵ + k a̰ u ʔ ⁵⁵	n ɔ̰ - t ⁵⁵ + k a̰ u ʔ ⁵⁵		expert	Hill2017	LingPy:SCA	
6638	ta⁵⁵	260	t a ⁵⁵	t a ⁵⁵		expert	Hill2017	LingPy:SCA	
6639	lo³³	280	l o ³³	- l o ³³		expert	Hill2017	LingPy:SCA	
6640	a³¹tui⁵⁵	428	a ³¹ + t u i ⁵⁵	a ³¹ + t u i ⁵⁵		expert	Hill2017	LingPy:SCA	
6641	laʔ³¹tʃhɛʔ⁵⁵	317	l a ʔ ³¹ + tʃʰ ɛ ʔ ⁵⁵	l a ʔ ³¹ + tʃʰ ɛ ʔ ⁵⁵		expert	Hill2017	LingPy:SCA	
6643	tɔ̱̃³⁵pau³¹	175	t ɔ̰̃ ∼ ³⁵ + p a u ³¹	t ɔ̰̃ ∼ ³⁵ + p a u - ³¹		expert	Hill2017	LingPy:SCA	
6644	a³¹ʐam³¹	473	a ³¹ + ʐ a m ³¹	a ³¹ + ʐ a m ³¹		expert	Hill2017	LingPy:SCA	
6645	kʰji⁵³	89	kʰ j i ⁵³	kʰ j i - ⁵³		expert	Hill2017	LingPy:SCA	
6646	tʃi̱⁵⁵tʃi̱n⁵⁵	624	tʃ ḭ ⁵⁵ + tʃ ḭ n ⁵⁵	tʃ ḭ ⁵⁵ + tʃ ḭ n ⁵⁵		expert	Hill2017	LingPy:SCA	
6647	kjĭ²¹nɔʔ³¹	125	k j ĭ ²¹ + n ɔ ʔ ³¹	k j - ĭ - ²¹ + n ɔ ʔ ³¹		expert	Hill2017	LingPy:SCA	
6648	nɛ̱ː⁵⁵	313	n ɛ̰ː ⁵⁵	n ɛ̰ː ⁵⁵		expert	Hill2017	LingPy:SCA	
5204	xui⁵¹	607	x u i ⁵¹	x u i ⁵¹		expert	Hill2017	LingPy:SCA	
6571	a³¹kauŋ³⁵	209	a ³¹ + k a u ŋ ³⁵	a ³¹ + k a u ŋ ³⁵		expert	Hill2017	LingPy:SCA	
6572	lɔʔ³¹jɔ³¹	558	l ɔ ʔ ³¹ + j ɔ ³¹	l ɔ ʔ ³¹ + j ɔ ³¹		expert	Hill2017	LingPy:SCA	
1111	nə̆³¹khjɛʔ⁵⁵	394	n ə̆ ³¹ + kʰ j ɛ ʔ ⁵⁵	n ə̆ ³¹ + kʰ j ɛ ʔ ⁵⁵		expert	Hill2017	LingPy:SCA	
1113	n̥a³¹tʂhɔ³¹	633	n̥ a ³¹ + ʈʂʰ ɔ ³¹	n̥ a ³¹ + ʈʂʰ - ɔ ³¹		expert	Hill2017	LingPy:SCA	
2602	phă³¹lɔʔ³¹	430	pʰ ă ³¹ + l ɔ ʔ ³¹	pʰ ă - ³¹ + l ɔ ʔ ³¹		expert	Hill2017	LingPy:SCA	
2604	lo̱⁵⁵mo⁵⁵	687	l o̰ ⁵⁵ + m o ⁵⁵	l o̰ - ⁵⁵ + m o ⁵⁵		expert	Hill2017	LingPy:SCA	
2606	lɛ̱̃³⁵ma³¹	687	l ɛ̰̃ ∼ ³⁵ + m a ³¹	l ɛ̰̃ ∼ ³⁵ + m a ³¹		expert	Hill2017	LingPy:SCA	
2609	lo̱⁵³	18	l o̰ ⁵³	l o̰ - ⁵³		expert	Hill2017	LingPy:SCA	
2610	lɔ̱⁵⁵	18	l ɔ̰ ⁵⁵	l ɔ̰ - ⁵⁵		expert	Hill2017	LingPy:SCA	
2611	pau⁵⁵l̥ɔ³¹	430	p a u ⁵⁵ + l̥ ɔ ³¹	p a u ⁵⁵ + l̥ ɔ - ³¹		expert	Hill2017	LingPy:SCA	
2627	mauʔ⁵¹	311	m a u ʔ ⁵¹	m - a u ʔ ⁵¹		expert	Hill2017	LingPy:SCA	
2630	a⁵⁵nu²¹	68	a ⁵⁵ + n u ²¹	a ⁵⁵ + n u - ²¹		expert	Hill2017	LingPy:SCA	
2631	a³¹nuŋ⁵⁵	68	a ³¹ + n u ŋ ⁵⁵	a ³¹ + n u ŋ ⁵⁵		expert	Hill2017	LingPy:SCA	
2634	a⁵⁵mji̱⁵³	628	a ⁵⁵ + m j ḭ ⁵³	a ⁵⁵ + m j ḭ - - ⁵³		expert	Hill2017	LingPy:SCA	
2635	a⁵⁵mji̱⁵⁵	628	a ⁵⁵ + m j ḭ ⁵⁵	a ⁵⁵ + m j ḭ - - ⁵⁵		expert	Hill2017	LingPy:SCA	
2637	mɛ³¹	311	m ɛ ³¹	m - ɛ - - ³¹		expert	Hill2017	LingPy:SCA	
2641	pum⁵⁵	479	p u m ⁵⁵	p u m ⁵⁵		expert	Hill2017	LingPy:SCA	
2644	pum⁵¹	479	p u m ⁵¹	p u m ⁵¹		expert	Hill2017	LingPy:SCA	
2646	pam⁵⁵	479	p a m ⁵⁵	p a m ⁵⁵		expert	Hill2017	LingPy:SCA	
6585	laŋ³⁵	535	l a ŋ ³⁵	l a ŋ ³⁵		expert	Hill2017	LingPy:SCA	
2649	pɔm³¹	479	p ɔ m ³¹	p ɔ m ³¹		expert	Hill2017	LingPy:SCA	
2650	pam³¹	479	p a m ³¹	p a m ³¹		expert	Hill2017	LingPy:SCA	
1807	ɣə̆³¹kja³¹	99	ɣ ə̆ ³¹ + k j a ³¹	ɣ ə̆ ³¹ + k j a - ³¹		expert	Hill2017	LingPy:SCA	
2652	pum⁵⁵	479	p u m ⁵⁵	p u m ⁵⁵		expert	Hill2017	LingPy:SCA	
2662	ȵ̥ot⁵³	295	n̥ʲ o t ⁵³	n̥ʲ o t ⁵³		expert	Hill2017	LingPy:SCA	
2667	nɔ̱t⁵⁵	295	n ɔ̰ t ⁵⁵	n ɔ̰ t ⁵⁵		expert	Hill2017	LingPy:SCA	
2671	na̱t⁵⁵	295	n a̰ t ⁵⁵	n a̰ t ⁵⁵		expert	Hill2017	LingPy:SCA	
3291	nɛ³¹	92	n ɛ ³¹	n ɛ ³¹		expert	Hill2017	LingPy:SCA	
2494	jauʔ³¹kai⁵⁵	561	j a u ʔ ³¹ + k a i ⁵⁵	j a u ʔ ³¹ + k - a i ⁵⁵		expert	Hill2017	LingPy:SCA	
5225	ŋjaŋ³³nuŋ⁵⁵	671	ŋ j a ŋ ³³ + n u ŋ ⁵⁵	ŋ j a - ŋ ³³ + n u - ŋ ⁵⁵		expert	Hill2017	LingPy:SCA	
3861	mji³³khou⁵⁵	491	m j i ³³ + kʰ o u ⁵⁵	m j i ³³ + kʰ o u - ⁵⁵		expert	Hill2017	LingPy:SCA	
2692	lɔʔ⁵⁵ʂəŋ³¹	126	l ɔ ʔ ⁵⁵ + ʂ ə ŋ ³¹	l ɔ ʔ ⁵⁵ + ʂ ə ŋ ³¹		expert	Hill2017	LingPy:SCA	
2694	loʔ²¹siŋ²¹	126	l o ʔ ²¹ + s i ŋ ²¹	l o ʔ ²¹ + s i ŋ ²¹		expert	Hill2017	LingPy:SCA	
6593	kɯn⁵⁵	344	k ɯ n ⁵⁵	k ɯ n ⁵⁵		expert	Hill2017	LingPy:SCA	
2696	laʔ³¹saŋ³⁵	126	l a ʔ ³¹ + s a ŋ ³⁵	l a ʔ ³¹ + s a ŋ ³⁵		expert	Hill2017	LingPy:SCA	
2697	lɔʔ³¹sə̱ŋ⁵⁵	126	l ɔ ʔ ³¹ + s ə̰ ŋ ⁵⁵	l ɔ ʔ ³¹ + s ə̰ ŋ ⁵⁵		expert	Hill2017	LingPy:SCA	
2699	lɔʔ³¹saŋ³⁵	126	l ɔ ʔ ³¹ + s a ŋ ³⁵	l ɔ ʔ ³¹ + s a ŋ ³⁵		expert	Hill2017	LingPy:SCA	
2701	lɔʔ⁵⁵ʂɯŋ³¹	126	l ɔ ʔ ⁵⁵ + ʂ ɯ ŋ ³¹	l ɔ ʔ ⁵⁵ + ʂ ɯ ŋ ³¹		expert	Hill2017	LingPy:SCA	
6596	mji³³ʦo³³	146	m j i ³³ + ts o ³³	m j i ³³ + ts o ³³		expert	Hill2017	LingPy:SCA	
2716	a³¹ȵiŋ⁵⁵	691	a ³¹ + nʲ i ŋ ⁵⁵	a ³¹ + nʲ - i ŋ ⁵⁵		expert	Hill2017	LingPy:SCA	
2718	mjiŋ⁵¹	367	m j i ŋ ⁵¹	m j i ŋ ⁵¹		expert	Hill2017	LingPy:SCA	
2719	maŋ⁵⁵	367	m a ŋ ⁵⁵	m - a ŋ ⁵⁵		expert	Hill2017	LingPy:SCA	
2722	mjiŋ³¹	367	m j i ŋ ³¹	m j i ŋ ³¹		expert	Hill2017	LingPy:SCA	
2723	maŋ³¹	367	m a ŋ ³¹	m - a ŋ ³¹		expert	Hill2017	LingPy:SCA	
2724	a³¹niŋ⁵⁵	691	a ³¹ + n i ŋ ⁵⁵	a ³¹ + n - i ŋ ⁵⁵		expert	Hill2017	LingPy:SCA	
3868	tʃu̱t⁵⁵	361	tʃ ṵ t ⁵⁵	tʃ ṵ t ⁵⁵		expert	Hill2017	LingPy:SCA	
5234	nɔŋ⁵⁵	592	n ɔ ŋ ⁵⁵	n ɔ - ŋ ⁵⁵		expert	Hill2017	LingPy:SCA	
6600	a³¹ʐɿ⁵⁵	3	a ³¹ + ʐ ɿ ⁵⁵	a ³¹ + ʐ ɿ ⁵⁵		expert	Hill2017	LingPy:SCA	
2740	ɲ̊ap⁵⁵	471	ɲ̊ a p ⁵⁵	ɲ̊ a p ⁵⁵		expert	Hill2017	LingPy:SCA	
2741	ȵ̥ap⁵⁵	471	n̥ʲ a p ⁵⁵	n̥ʲ a p ⁵⁵		expert	Hill2017	LingPy:SCA	
2742	tʃa̱p⁵⁵	391	tʃ a̰ p ⁵⁵	tʃ a̰ p ⁵⁵		expert	Hill2017	LingPy:SCA	
2743	tʃɛ̱ʔ⁵⁵	391	tʃ ɛ̰ ʔ ⁵⁵	tʃ ɛ̰ ʔ ⁵⁵		expert	Hill2017	LingPy:SCA	
2744	tʃa̱ːp⁵⁵	391	tʃ a̰ː p ⁵⁵	tʃ a̰ː p ⁵⁵		expert	Hill2017	LingPy:SCA	
2745	tʃɛ̱ʔ⁵⁵	391	tʃ ɛ̰ ʔ ⁵⁵	tʃ ɛ̰ ʔ ⁵⁵		expert	Hill2017	LingPy:SCA	
6603	ɑ⁵³lɛ²²	150	ɑ ⁵³ + l ɛ ²²	ɑ ⁵³ + l ɛ ²²		expert	Hill2017	LingPy:SCA	
3873	tʃa̱t⁵⁵	361	tʃ a̰ t ⁵⁵	tʃ a̰ t ⁵⁵		expert	Hill2017	LingPy:SCA	
6605	tʰɔ̃⁵⁵kja³⁵	248	tʰ ɔ̃ ∼ ⁵⁵ + k j a ³⁵	tʰ ɔ̃ ∼ ⁵⁵ + k j a ³⁵		expert	Hill2017	LingPy:SCA	
2770	tʃaːŋ⁵³	279	tʃ aː ŋ ⁵³	tʃ aː ŋ ⁵³		expert	Hill2017	LingPy:SCA	
2773	nɛ³¹	80	n ɛ ³¹	n ɛ ³¹		expert	Hill2017	LingPy:SCA	
2774	ne³¹	80	n e ³¹	n e ³¹		expert	Hill2017	LingPy:SCA	
2775	tʃa̱ŋ⁵⁵	279	tʃ a̰ ŋ ⁵⁵	tʃ a̰ ŋ ⁵⁵		expert	Hill2017	LingPy:SCA	
