# Wordlist

# DATA
ID	COGID	POS	ALIGNMENT	CONCEPT	DOCULECT	ORIGINAL_CONCEPT	STEDT_SRCID	ORIGINAL_TAXNAME	ORIGINAL_ENTRY	MORPHEMES	NOTE	COGIDS	SOURCE	STEDT_GLOSS	CONCEPTICON_ID	STEDT_REFLEX	IPA	STEDT_CONCEPT	TOKENS	STEDT_RN	STEDT_ANALYSIS	STEDT_ID
6285	38		ɑ ⁵³ + tθ ɑ ⁵⁵ + ɑ ⁵³ + j e ²²	the skin	Rangoon	skin	0120.27	Burmese (Rangoon)	ɑ⁵³tθɑ⁵⁵ɑ⁵³je²²	a-prefix meat a-prefix skin		40093 40094 40095 936	TBL		763		ɑ⁵³tθɑ⁵⁵ɑ⁵³je²²		ɑ ⁵³ + tθ ɑ ⁵⁵ + ɑ ⁵³ + j e ²²	34117	10093 10094 10095 596	6112
#
5608	440	noun	m o - - ⁵⁵	the sky	Rangoon		0001.27					1159	TBL		1732	mo⁵⁵	mo⁵⁵	sky	m o ⁵⁵	345012	2473	8244
3790	440	noun	m a u - ³¹	the sky	Achang_Longchuan	sky	0001.28	Achang (Longchuan) TBL	mau³¹  | 0001.28	sky		1159	TBL		1732	mau³¹	mau³¹	sky	m a u ³¹	345013	2473	5719
3798	440	noun	m a u - ³¹	the sky	Xiandao	sky	0001.29	Achang (Xiandao) TBL	mau³¹  | 0001.29	sky		1159	TBL		1732	mau³¹	mau³¹	sky	m a u ³¹	345014	2473	12755
#
5452	441	noun	m - i ⁵⁵ + kʰ o - - ⁵⁵	the smoke	Rangoon		0019.27			fire smoke		285 681	TBL		778	mi⁵⁵kho⁵⁵	mi⁵⁵kʰo⁵⁵	smoke	m i ⁵⁵ + kʰ o ⁵⁵	345943	2136 2361	4289
3853	441	noun	n - i ³¹ + x a u - ³¹	the smoke	Achang_Longchuan	smoke n	0019.28	Achang (Longchuan) TBL	ni³¹ xau³¹  | 0019.28	fire? smoke		285 681	TBL		778	ni³¹xau³¹	ni³¹xau³¹	smoke	n i ³¹ + x a u ³¹	345944	2136 2361	8279
3862	441	noun	m j i ²¹ + kʰ u - k ⁵⁵	the smoke	Maru	smoke n	0019.31	Langsu (Luxi) TBL	mji²¹ khuk⁵⁵  | 0019.31	fire smoke		285 681	TBL		778	mji²¹khuk⁵⁵	mji²¹khuk⁵⁵	smoke	m j i ²¹ + kʰ u k ⁵⁵	345947	2136 2361	10324
3864	441	noun	n̥ - i ³¹ + x a u - ³¹	the smoke	Xiandao	smoke n	0019.29	Achang (Xiandao) TBL	n̥i³¹ xau³¹  | 0019.29	fire smoke		40000 681	TBL		778	n̥i³¹xau³¹	n̥i³¹xau³¹	smoke	n̥ i ³¹ + x a u ³¹	345945	10000 2361	12877
#
3884	443	noun	l ɔ̃ ∼ ⁵⁵ + m - ø - ⁵⁵	the snake	Bola	snake n	0347.32	Bola (Luxi) TBL	lɔ̃⁵⁵ mø⁵⁵  | 0347.32	long-thing snake		684 40044	TBL		730	lɔ̃⁵⁵mø⁵⁵	lɔ̃⁵⁵mø⁵⁵	snake	l ɔ̃ ∼ ⁵⁵ + m ø ⁵⁵	436966	6112 10044	1154
5360	443	noun	m - w e ²²	the snake	Rangoon		0347.27					683	TBL		730	mwe²²	mwe²²	snake	m w e ²²	436961	2623	9002
3879	443	noun	m ʐ u i ⁵⁵	the snake	Achang_Longchuan	snake n	0347.28	Achang (Longchuan) TBL	mʐui⁵⁵  | 0347.28	snake		683	TBL		730	mʐui⁵⁵	mʐui⁵⁵	snake	m ʐ u i ⁵⁵	436962	2623	5784
3882	443	noun	l a̰ ŋ ⁵¹ + m - u i ⁵¹	the snake	Atsi	snake n	0347.30	Atsi [Zaiwa] TBL	la̱ŋ⁵¹ mui⁵¹  | 0347.30	snake-1 snake-2		684 683	TBL		730	la̱ŋ⁵¹mui⁵¹	la̱ŋ⁵¹mui⁵¹	snake	l a̰ ŋ ⁵¹ + m u i ⁵¹	436964	6112 2623	7606
3887	443	noun	l a̰ ŋ ³³ + m j u - ³¹	the snake	Lashi	snake n	0347.33	Leqi (Luxi) TBL	la̱ŋ³³ mju³¹  | 0347.33	snake		684 683	TBL		730	la̱ŋ³³mju³¹	la̱ŋ³³mju³¹	snake	l a̰ ŋ ³³ + m j u ³¹	436967	6112 2623	9483
3888	443	noun	l ɔ̃ ∼ ³¹ + m - ɔ i ³¹	the snake	Maru	snake n	0347.31	Langsu (Luxi) TBL	lɔ̃³¹ mɔi³¹  | 0347.31	long-thing snake		684 683	TBL		730	lɔ̃³¹mɔi³¹	lɔ̃³¹mɔi³¹	snake	l ɔ̃ ∼ ³¹ + m ɔ i ³¹	436965	6112 2623	10290
3890	443	noun	m ʐ u i ⁵⁵	the snake	Xiandao	snake n	0347.29	Achang (Xiandao) TBL	mʐui⁵⁵  | 0347.29	snake		683	TBL		730	mʐui⁵⁵	mʐui⁵⁵	snake	m ʐ u i ⁵⁵	436963	2623	12793
#
5669	447	noun	sʰ i ⁵⁵ + n̥ ĩ - ⁵⁵	the snow	Rangoon		0012.27					40100 390	TBL		784	shi⁵⁵n̥ĩ⁵⁵	shi⁵⁵n̥ĩ⁵⁵	snow	sʰ i ⁵⁵ + n̥ ĩ ∼ ⁵⁵	345583	10100 3565	9144
3903	447	noun	ŋ ɛ̰̃ ∼ ⁵⁵	the snow	Bola	snow n	0012.32	Bola (Luxi) TBL	ŋɛ̱̃⁵⁵  | 0012.32	icy-thing		390	TBL		784	ŋɛ̱̃⁵⁵	ŋɛ̱̃⁵⁵	snow	ŋ ɛ̰̃ ∼ ⁵⁵	345588	3565	8155
#
6468	43		tʃ o ⁵¹ + kʰ j a ŋ ⁵⁵	the sparrow	Atsi	sparrow	0336.30	Atsi [Zaiwa]	tʃo⁵¹khjaŋ⁵⁵			946 40147	TBL		1854		tʃo⁵¹kʰjaŋ⁵⁵		tʃ o ⁵¹ + kʰ j a ŋ ⁵⁵	41639	5413 10147	3193
6413	43		s ɑ ²²	the sparrow	Rangoon	sparrow	0336.27	Burmese (Rangoon)	sɑ²²			946	TBL		1854		sɑ²²		s ɑ ²²	34337	5413	3383
6126	43		tʃ o ³¹ + kʰ j a ŋ ⁵³	the sparrow	Lashi	sparrow	0336.33	Leqi (Luxi)	tʃo³¹khjaŋ⁵³			946 40167	TBL		1854		tʃo³¹kʰjaŋ⁵³		tʃ o ³¹ + kʰ j a ŋ ⁵³	47111	5413 10167	6901
#
6194	66		k o ŋ ³¹ + k a u ⁵⁵	the spider	Xiandao	spider	0361.29	Achang (Xiandao)	koŋ³¹kau⁵⁵			960 40025	TBL		843		koŋ³¹kau⁵⁵		k o ŋ ³¹ + k a u ⁵⁵	38032	5400 10025	9877
6248	66		pʰ i ³¹ + k ɔ̃ ∼ ³¹	the spider	Bola	spider	0361.32	Bola (Luxi)	phi³¹kɔ̃³¹	spider-1 spider-2		40048 960	TBL		843		pʰi³¹kɔ̃³¹		pʰ i ³¹ + k ɔ̃ ∼ ³¹	45306	10048 5400	1342
6166	66		pʰ j ɔ̆ ³¹ + k ɔ̃ ∼ ³⁵	the spider	Maru	spider	0361.31	Langsu (Luxi)	phjɔ̆³¹kɔ̃³⁵			40121 960	TBL		843		pʰjɔ̆³¹kɔ̃³⁵		pʰ j ɔ̆ ³¹ + k ɔ̃ ∼ ³⁵	43534	10121 5400	10473
6484	66		l ă - ²¹ + k a ŋ ²¹	the spider	Atsi	spider	0361.30	Atsi [Zaiwa]	lă²¹kaŋ²¹	one spider		40152 960	TBL		843		lă²¹kaŋ²¹		l ă ²¹ + k a ŋ ²¹	41665	10152 5400	7573
6601	66		a ⁵⁵ + k a ŋ ²¹	the spider	Atsi	spider	0361.30	Atsi [Zaiwa]	a⁵⁵kaŋ²¹	a-prefix spider		40153 960	TBL		843		a⁵⁵kaŋ²¹		a ⁵⁵ + k a ŋ ²¹	41664	10153 5400	7573
6133	66		l a ʔ ³¹ + k a ŋ ³³	the spider	Lashi	spider	0361.33	Leqi (Luxi)	laʔ³¹kaŋ³³			40173 960	TBL		843		laʔ³¹kaŋ³³		l a ʔ ³¹ + k a ŋ ³³	47136	10173 5400	9482
#
5572	454	noun	tɕ - ɛ - ²²	the star	Rangoon		0005.27					722	TBL		1430	tɕɛ²²	ʨɛ²²	star	tɕ ɛ ²²	345223	3574	3714
4052	454	noun	kʰ ʐ ə - ⁵⁵	the star	Achang_Longchuan	star n	0005.28	Achang (Longchuan) TBL	khʐə⁵⁵  | 0005.28	star		722	TBL		1430	khʐə⁵⁵	khʐə⁵⁵	star	kʰ ʐ ə ⁵⁵	345224	3574	5499
4055	454	noun	k j ḭ - ⁵¹	the star	Atsi	star n	0005.30	Atsi [Zaiwa] TBL	kji̱⁵¹  | 0005.30	star		722	TBL		1430	kji̱⁵¹	kji̱⁵¹	star	k j ḭ ⁵¹	345226	3574	7472
4057	454	noun	k j ḭ - ⁵⁵	the star	Bola	star n	0005.32	Bola (Luxi) TBL	kji̱⁵⁵  | 0005.32	star		722	TBL		1430	kji̱⁵⁵	kji̱⁵⁵	star	k j ḭ ⁵⁵	345228	3574	1096
4060	454	noun	k j ḭ - ³³	the star	Lashi	star n	0005.33	Leqi (Luxi) TBL	kji̱³³  | 0005.33	star		722	TBL		1430	kji̱³³	kji̱³³	star	k j ḭ ³³	345229	3574	9451
4061	454	noun	k j ḭ - ³¹	the star	Maru	star n	0005.31	Langsu (Luxi) TBL	kji̱³¹  | 0005.31			722	TBL		1430	kji̱³¹	kji̱³¹	star	k j ḭ ³¹	345227	3574	10239
#
4138	462	noun	n i ³¹ + m ɔ ³¹	the sun	Achang_Longchuan	sun n	0002.28	Achang (Longchuan) TBL	ni³¹ mɔ³¹  | 0002.28	day-sun mo-suffix		1176 40066	TBL		1343	ni³¹mɔ³¹	ni³¹mɔ³¹	sun	n i ³¹ + m ɔ ³¹	345068	85 10066	8275
4152	462	noun	n - ³¹ + m ɔ ³¹	the sun	Xiandao	sun n	0002.29	Achang (Xiandao) TBL	n³¹ mɔ³¹  | 0002.29	day-sun mo-suffix		1176 40018	TBL		1343	n³¹mɔ³¹	n³¹mɔ³¹	sun	n ³¹ + m ɔ ³¹	345069	85 10018	12856
5287	462	noun	n e ²²	the sun	Rangoon		0002.27					1176	TBL		1343	ne²²	ne²²	sun	n e ²²	345067	85	9018
#
4223	465	noun	ʃ ŏ ²¹ - + m j i ²¹	the tail	Atsi	tail n	0267.30	Atsi [Zaiwa] TBL	ʃŏ²¹ mji²¹  | 0267.30	meat tail		1179 747	TBL		1220	ʃŏ²¹mji²¹	ʃŏ²¹mji²¹	tail	ʃ ŏ ²¹ + m j i ²¹	358952	34 1288	5197
4231	465	noun	ʃ - ŏ ⁵⁵ + m j i ³³	the tail	Lashi	tail n	0267.33	Leqi (Luxi) TBL	ʃŏ⁵⁵ mji³³  | 0267.33	meat tail		1179 747	TBL		1220	ʃŏ⁵⁵mji³³	ʃŏ⁵⁵mji³³	tail	ʃ ŏ ⁵⁵ + m j i ³³	358955	34 1288	7108
4234	465	noun	ʃ ɔ̆ ³⁵ - + m j i ³¹	the tail	Maru	tail n	0267.31	Langsu (Luxi) TBL	ʃɔ̆³⁵ mji³¹  | 0267.31	meat tail		1179 747	TBL		1220	ʃɔ̆³⁵mji³¹	ʃɔ̆³⁵mji³¹	tail	ʃ ɔ̆ ³⁵ + m j i ³¹	358953	34 1288	9296
5271	465	noun	ɑ ⁵³ + m j i ⁵⁵	the tail	Rangoon		0267.27					40084 747	TBL		1220	ɑ⁵³mji⁵⁵	ɑ⁵³mji⁵⁵	tail	ɑ ⁵³ + m j i ⁵⁵	358949	10084 1288	6039
#
6216	189		- l a ³¹	the tiger	Bola	tiger	0304.32	Bola (Luxi)	la³¹	tiger		104	TBL		846		la³¹		l a ³¹	45249	5560	1122
6402	189		- l ɔ̆ ³¹ + m ɔ ³¹ + m u t ³⁵	the tiger	Xiandao	tiger	0304.29	Achang (Xiandao)	lɔ̆³¹mɔ³¹mut³⁵	tiger mo-suffix ???		104 40021 40022	TBL		846		lɔ̆³¹mɔ³¹mut³⁵		l ɔ̆ ³¹ + m ɔ ³¹ + m u t ³⁵	37975	5560 10021 10022	9937
6457	189		- l o ²¹ + m o ⁵⁵	the tiger	Atsi	tiger	0304.30	Atsi [Zaiwa]	lo²¹mo⁵⁵	tiger mo-suffix		104 40151	TBL		846		lo²¹mo⁵⁵		l o ²¹ + m o ⁵⁵	41606	5560 10151	7630
6570	189		- l ə̆ ³³ + m o ⁵⁵	the tiger	Lashi	tiger	0304.33	Leqi (Luxi)	lə̆³³mo⁵⁵	tiger mo-suffix		104 40171	TBL		846		lə̆³³mo⁵⁵		l ə̆ ³³ + m o ⁵⁵	47079	5560 10171	9519
6303	189		- l ɔ ³¹	the tiger	Achang_Longchuan	tiger	0304.28	Achang (Longchuan)	lɔ³¹	tiger		104	TBL		846		lɔ³¹		l ɔ ³¹	36200	5560	5663
6371	189		- l ɔ ³⁵	the tiger	Maru	tiger	0304.31	Langsu (Luxi)	lɔ³⁵			104	TBL		846		lɔ³⁵		l ɔ ³⁵	43477	5560	10274
6395	189		tɕ - ɑ ⁵⁵	the tiger	Rangoon	tiger	0304.27	Burmese (Rangoon)	tɕɑ⁵⁵			104	TBL		846		ʨɑ⁵⁵		tɕ ɑ ⁵⁵	34304	5560	3760
#
4594	472	noun	ɕ - ɔ ⁵⁵	the tongue	Achang_Longchuan	tongue nbp	0139.28	Achang (Longchuan) TBL	ɕɔ⁵⁵  | 0139.28	tongue		814	TBL		1205	ɕɔ⁵⁵	ɕɔ⁵⁵	tongue	ɕ ɔ ⁵⁵	352159	623	9677
4610	472	noun	ç - ɔ ⁵⁵	the tongue	Xiandao	tongue nbp	0139.29	Achang (Xiandao) TBL	çɔ⁵⁵  | 0139.29	tongue		814	TBL		1205	çɔ⁵⁵	çɔ⁵⁵	tongue	ç ɔ ⁵⁵	352160	623	9816
#
4639	479	noun	s a ŋ ³¹ + ts e ŋ ⁵⁵	the tree	Achang_Longchuan	tree n	0372.28	Achang (Longchuan) TBL	saŋ³¹ tseŋ⁵⁵  | 0372.28	tree1 tree2		40061 1191	TBL		906	saŋ³¹tseŋ⁵⁵	saŋ³¹tseŋ⁵⁵	tree	s a ŋ ³¹ + ts e ŋ ⁵⁵	364051	10061 6123	8406
4642	479	noun	s i k ⁵⁵	the tree	Atsi	tree n	0372.30	Atsi [Zaiwa] TBL	sik⁵⁵  | 0372.30	tree		1190	TBL		906	sik⁵⁵	sik⁵⁵	tree	s i k ⁵⁵	364053	2658	2782
4644	479	noun	s a k ⁵⁵	the tree	Bola	tree n	0372.32	Bola (Luxi) TBL	sak⁵⁵  | 0372.32	tree		1190	TBL		906	sak⁵⁵	sak⁵⁵	tree	s a k ⁵⁵	364055	2658	1407
4647	479	noun	s ə̰ k ⁵⁵	the tree	Lashi	tree n	0372.33	Leqi (Luxi) TBL	sə̱k⁵⁵  | 0372.33	tree		1190	TBL		906	sə̱k⁵⁵	sə̱k⁵⁵	tree	s ə̰ k ⁵⁵	364056	2658	12059
4648	479	noun	s a̰ k ⁵⁵	the tree	Maru	tree n	0372.31	Langsu (Luxi) TBL	sa̱k⁵⁵  | 0372.31	tree		1190	TBL		906	sa̱k⁵⁵	sa̱k⁵⁵	tree	s a̰ k ⁵⁵	364054	2658	10536
4650	479	noun	ʂ ɯ k ⁵⁵	the tree	Xiandao	tree n	0372.29	Achang (Xiandao) TBL	ʂɯk⁵⁵  | 0372.29	tree		1190	TBL		906	ʂɯk⁵⁵	ʂɯk⁵⁵	tree	ʂ ɯ k ⁵⁵	364052	2658	6629
5505	479	noun	tθ i ʔ ⁴ + p ĩ ²²	the tree	Rangoon		0372.27					1190 40089	TBL		906	tθiʔ⁴pĩ²²	tθiʔ⁴pĩ²²	tree	tθ i ʔ ⁴ + p ĩ ∼ ²²	364050	2658 10089	3776
#
4865	486	noun	t i ⁵⁵	the water	Achang_Longchuan	water n	0047.28	Achang (Longchuan) TBL	ti⁵⁵  | 0047.28	water		867	TBL		948	ti⁵⁵	ti⁵⁵	water	t i ⁵⁵	347401	298	2236
4879	486	noun	t i ⁵⁵	the water	Xiandao	water n	0047.29	Achang (Xiandao) TBL	ti⁵⁵  | 0047.29	water		867	TBL		948	ti⁵⁵	ti⁵⁵	water	t i ⁵⁵	347402	298	698
#
5049	492	noun	nʲ - i ³¹ + m ɔ ʔ ³¹	the wife	Achang_Longchuan	wife n	0248.28	Achang (Longchuan) TBL	ȵi³¹ mɔʔ³¹  | 0248.28	woman mo-suffix		899 40059	TBL		1199	ȵi³¹mɔʔ³¹	ȵi³¹mɔʔ³¹	wife	nʲ i ³¹ + m ɔ ʔ ³¹	357911	1618 10059	9648
5052	491	noun	m j i ²¹	the wife	Atsi	wife n	0248.30	Atsi [Zaiwa] TBL	mji²¹  | 0248.30	woman-1		899	TBL		1199	mji²¹	mji²¹	wife	m j i ²¹	357913	1618	10002
5054	491	noun	j õ ³¹ + m - i ³¹	the wife	Bola	wife n	0248.32	Bola (Luxi) TBL	jõ³¹ mi³¹  | 0248.32	wife woman-1		40036 899	TBL		1199	jõ³¹mi³¹	jõ³¹mi³¹	wife	j õ ³¹ + m i ³¹	357915	10036 1618	1009
5057	491	noun	m j i ³³	the wife	Lashi	wife n	0248.33	Leqi (Luxi) TBL	mji³³  | 0248.33	woman-1		899	TBL		1199	mji³³	mji³³	wife	m j i ³³	357916	1618	9556
5058	491	noun	m j i ³⁵	the wife	Maru	wife n	0248.31	Langsu (Luxi) TBL	mji³⁵  | 0248.31	woman-1		899	TBL		1199	mji³⁵	mji³⁵	wife	m j i ³⁵	357914	1618	10326
5060	492	noun	n - i ⁵⁵ + m ɔ - ³¹	the wife	Xiandao	wife n	0248.29	Achang (Xiandao) TBL	ni⁵⁵ mɔ³¹  | 0248.29	woman mo-suffix		899 40009	TBL		1199	ni⁵⁵mɔ³¹	ni⁵⁵mɔ³¹	wife	n i ⁵⁵ + m ɔ ³¹	357912	1618 10009	12835
#
5066	495	noun	l̥ i - ⁵⁵	the wind	Achang_Longchuan	wind n	0009.28	Achang (Longchuan) TBL	l̥i⁵⁵  | 0009.28	wind		904	TBL		960	l̥i⁵⁵	l̥i⁵⁵	wind	l̥ i ⁵⁵	345429	2412	5701
5069	495	noun	l a i ⁵¹	the wind	Atsi	wind n	0009.30	Atsi [Zaiwa] TBL	lai⁵¹  | 0009.30	wind-n		904	TBL		960	lai⁵¹	lai⁵¹	wind	l a i ⁵¹	345431	2412	7558
5071	495	noun	l i - ⁵⁵	the wind	Bola	wind n	0009.32	Bola (Luxi) TBL	li⁵⁵  | 0009.32	wind-n		904	TBL		960	li⁵⁵	li⁵⁵	wind	l i ⁵⁵	345433	2412	1156
5074	495	noun	l e i ³¹	the wind	Lashi	wind n	0009.33	Leqi (Luxi) TBL	lei³¹  | 0009.33	wind		904	TBL		960	lei³¹	lei³¹	wind	l e i ³¹	345434	2412	9487
5075	495	noun	l a - ³¹	the wind	Maru	wind n	0009.31	Langsu (Luxi) TBL	la³¹  | 0009.31	wind		904	TBL		960	la³¹	la³¹	wind	l a ³¹	345432	2412	10261
5469	495	noun	l e - ²²	the wind	Rangoon		0009.27					904	TBL		960	le²²	le²²	wind	l e ²²	345428	2412	4164
5077	495	noun	l a i ⁵⁵	the wind	Xiandao	wind n	0009.29	Achang (Xiandao) TBL	lai⁵⁵  | 0009.29	wind-n		904	TBL		960	lai⁵⁵	lai⁵⁵	wind	l a i ⁵⁵	345430	2412	9902
#
5089	500	noun	a ³¹ - - + t - u ŋ ⁵⁵	the wing	Achang_Longchuan	wing n	0298.28	Achang (Longchuan) TBL	a³¹ tuŋ⁵⁵  | 0298.28	a-prefix wing		40067 905	TBL		1257	a³¹tuŋ⁵⁵	a³¹tuŋ⁵⁵	wing	a ³¹ + t u ŋ ⁵⁵	360549	10067 711	5366
5092	500	noun	t - u ŋ ⁵¹	the wing	Atsi	wing n	0298.30	Atsi [Zaiwa] TBL	tuŋ⁵¹  | 0298.30	wing		905	TBL		1257	tuŋ⁵¹	tuŋ⁵¹	wing	t u ŋ ⁵¹	360551	711	3072
5094	500	noun	t a u ŋ ⁵⁵	the wing	Bola	wing n	0298.32	Bola (Luxi) TBL	tauŋ⁵⁵  | 0298.32	wing		905	TBL		1257	tauŋ⁵⁵	tauŋ⁵⁵	wing	t a u ŋ ⁵⁵	360553	711	1443
5098	500	noun	t - u ŋ ³¹	the wing	Lashi	wing n	0298.33	Leqi (Luxi) TBL	tuŋ³¹  | 0298.33			905	TBL		1257	tuŋ³¹	tuŋ³¹	wing	t u ŋ ³¹	360554	711	6793
5100	500	noun	t a u ŋ ³¹	the wing	Maru	wing n	0298.31	Langsu (Luxi) TBL	tauŋ³¹  | 0298.31			905	TBL		1257	tauŋ³¹	tauŋ³¹	wing	t a u ŋ ³¹	360552	711	10549
5476	500	noun	t ɑ̃ u ∼ ²² + p ɑ̃ ∼ ²²	the wing	Rangoon		0298.27					905 40097	TBL		1257	tɑ̃u²²pɑ̃²²	tɑ̃u²²pɑ̃²²	wing	t ɑ̃ u ∼ ²² + p ɑ̃ ∼ ²²	360548	711 10097	3567
5103	500	noun	a ³¹ - - + t - u ŋ ⁵⁵	the wing	Xiandao	wing n	0298.29	Achang (Xiandao) TBL	a³¹ tuŋ⁵⁵  | 0298.29	a-prefix wing		40019 905	TBL		1257	a³¹tuŋ⁵⁵	a³¹tuŋ⁵⁵	wing	a ³¹ + t u ŋ ⁵⁵	360550	10019 711	9750
#
6178	148		p u m ⁵⁵ + f u i - ³¹	the wolf	Xiandao	wolf	0324.29	Achang (Xiandao)	pum⁵⁵fui³¹	mountain dog		40008 1298	TBL		522		pum⁵⁵fui³¹		p u m ⁵⁵ + f u i ³¹	37995	10008 1764	12972
6238	148		p u m ⁵⁵ + x u i - ³¹	the wolf	Achang_Longchuan	wolf	0324.28	Achang (Longchuan)	pum⁵⁵xui³¹	mountain dog		40058 1298	TBL		522		pum⁵⁵xui³¹		p u m ⁵⁵ + x u i ³¹	36220	10058 1764	8389
6251	149		m j a ŋ ⁵⁵ + kʰ u i - ³⁵	the wolf	Bola	wolf	0324.32	Bola (Luxi)	mjaŋ⁵⁵khui³⁵	thunder dog		40035 1298	TBL		522		mjaŋ⁵⁵kʰui³⁵		m j a ŋ ⁵⁵ + kʰ u i ³⁵	45269	10035 1764	1201
6382	149		m j a ŋ ³¹ + kʰ - a - ³⁵	the wolf	Maru	wolf	0324.31	Langsu (Luxi)	mjaŋ³¹◦kha³⁵	thunder dog		40115 1298	TBL		522		mjaŋ³¹◦kʰa³⁵		m j a ŋ ³¹ + kʰ a ³⁵	43497	10115 1764	10316
6408	147		w ũ - ²² + p u ⁵³ + l w e ²²	the wolf	Rangoon	wolf	0324.27	Burmese (Rangoon)	wũ²²pu⁵³lwe²²	bear ? ?		1300 40086 40087	TBL		522		wũ²²pu⁵³lwe²²		w ũ ∼ ²² + p u ⁵³ + l w e ²²	34325	2777 10086 10087	5881
6463	151		v a m ⁵¹ + kʰ u i - ²¹ + m o ⁵⁵	the wolf	Atsi	wolf	0324.30	Atsi [Zaiwa]	vam⁵¹khui²¹mo⁵⁵	bear dog mo-suffix		1300 1298 40136	TBL		522		vam⁵¹kʰui²¹mo⁵⁵		v a m ⁵¹ + kʰ u i ²¹ + m o ⁵⁵	41626	2777 1764 10136	5017
6649	151		w ɔ m ³¹ + kʰ u i - ⁵⁵	the wolf	Lashi	wolf	0324.33	Leqi (Luxi)	wɔm³¹khui⁵⁵	bear dog		1300 1298	TBL		522		wɔm³¹kʰui⁵⁵		w ɔ m ³¹ + kʰ u i ⁵⁵	47099	2777 1764	6975
#
5135	501	noun	m j i ³³ + j i ³³	the woman	Lashi	woman n	0174.33	Leqi (Luxi) TBL	mji³³ ji³³  | 0174.33	woman-1 woman-2		899 40158	TBL		962	mji³³ji³³	mji³³ji³³	woman	m j i ³³ + j i ³³	353966	1618 10158	9558
5130	501	noun	m j i ²¹ + v e ²¹	the woman	Atsi	woman n	0174.30	Atsi [Zaiwa] TBL	mji²¹ ve²¹  | 0174.30	woman-1 woman-2		899 40131	TBL		962	mji²¹ve²¹	mji²¹ve²¹	woman	m j i ²¹ + v e ²¹	353963	1618 10131	10013
#
5148	506	noun	ʂ ə k ⁵⁵	the wood (material)	Achang_Longchuan	wood / log n	0511.28	Achang (Longchuan) TBL	ʂək⁵⁵  | 0511.28	tree		1218	TBL		1803	ʂək⁵⁵	ʂək⁵⁵	wood / log	ʂ ə k ⁵⁵	371215	2658	9686
5150	506	noun	s i k ⁵⁵ + t ṵ m ⁵⁵	the wood (material)	Atsi	wood / log n	0511.30	Atsi [Zaiwa] TBL	sik⁵⁵ tu̱m⁵⁵  | 0511.30	tree section		1218 912	TBL		1803	sik⁵⁵ tu̱m⁵⁵	sik⁵⁵tu̱m⁵⁵	wood / log	s i k ⁵⁵ + t ṵ m ⁵⁵	371217	2658 5779	2783
5152	506	noun	s a k ⁵⁵ + t a̰ m ³⁵	the wood (material)	Bola	wood / log n	0511.32	Bola (Luxi) TBL	sak⁵⁵ ta̱m³⁵  | 0511.32	wood section		1218 40032	TBL		1803	sak⁵⁵ta̱m³⁵	sak⁵⁵ta̱m³⁵	wood / log	s a k ⁵⁵ + t a̰ m ³⁵	371219	2658 10032	1417
5155	506	noun	s ə̰ k ⁵⁵ + t ɔ̰ m ⁵³	the wood (material)	Lashi	wood / log n	0511.33	Leqi (Luxi) TBL	sə̱k⁵⁵ tɔ̱m⁵³  | 0511.33	tree wood		1218 912	TBL		1803	sə̱k⁵⁵tɔ̱m⁵³	sə̱k⁵⁵tɔ̱m⁵³	wood / log	s ə̰ k ⁵⁵ + t ɔ̰ m ⁵³	371220	2658 5779	12062
5156	506	noun	s a k ⁵⁵ + tʰ a u ŋ ³⁵	the wood (material)	Maru	wood / log n	0511.31	Langsu (Luxi) TBL	sak⁵⁵ thauŋ³⁵  | 0511.31	tree wood		1218 40112	TBL		1803	sak⁵⁵thauŋ³⁵	sak⁵⁵thauŋ³⁵	wood / log	s a k ⁵⁵ + tʰ a u ŋ ³⁵	371218	2658 10112	10528
5472	506	noun	tθ i ʔ ⁴ + t õ - ⁵⁵	the wood (material)	Rangoon		0511.27					1218 912	TBL		1803	tθiʔ⁴tõ⁵⁵	tθiʔ⁴tõ⁵⁵	wood / log	tθ i ʔ ⁴ + t õ ∼ ⁵⁵	371214	2658 5779	3777
#
4364	523	other	tʰ - uː ³³	thick	Lashi	thick adj	0980.33	Leqi (Luxi) TBL	thuː³³  | 0980.33	thick		777	TBL		1244	thuː³³	thuː³³	thick	tʰ uː ³³	395520	183	6675
4365	523	other	tʰ a u ³¹	thick	Maru	thick adj	0980.31	Langsu (Luxi) TBL	thau³¹  | 0980.31			777	TBL		1244	thau³¹	thau³¹	thick	tʰ a u ³¹	395518	183	8936
5361	523	other	tʰ - u ²²	thick	Rangoon		0980.27					777	TBL		1244	thu²²	tʰu²²	thick	tʰ u ²²	395514	183	3444
4359	523	other	tʰ - u ⁵¹	thick	Atsi	thick adj	0980.30	Atsi [Zaiwa] TBL	thu⁵¹  | 0980.30	thick		777	TBL		1244	thu⁵¹	thu⁵¹	thick	tʰ u ⁵¹	395517	183	2920
#
5559	579	other	tθ i - ²²	this	Rangoon		0942.27					791	TBL		1214	tθi²²	tθi²²	this	tθ i ²²	393491	2195	3822
5560	579	other	d i - ²²	this	Rangoon		0942.27					791	TBL		1214	(di²²)	(di²²)	this	d i ²²	393516	2195	3822
#
5230	1105	other	n a - ŋ ⁵¹	thou [second person singular]	Atsi	you pron	0931.30	Atsi [Zaiwa] TBL	naŋ⁵¹  | 0931.30		bad concept	927	TBL		1215	naŋ⁵¹	naŋ⁵¹	you	n a ŋ ⁵¹	392904	2489	10058
