ID	RN	ANALYSIS	GANALYSIS	OANALYSIS	REFLEX	CONCEPT	GFN	LGID	DOCULECT	GRPID	GRPNO	GRP	CITATION	SRCABBR	SRCID	SEMKEY	CHAPTERTITLE	NUM_NOTES
11665	418494				khjɑŋ²	agree / consent	v.	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1480.26	8.3.1.4.1	Agree	0
13551	418499				nuk³¹	agree / consent	v.	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1480.31	8.3.1.4.1	Agree	0
2535	432165				tʂu⁵⁵	agree on / arrange	v.	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1770.28	8.3.1.4.1	Agree	0
3617	432164				tɕhẽ⁵⁵	agree on / arrange	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1770.27	8.3.1.4.1	Agree	0
8475	432168				taŋ³¹	agree on / arrange	v.	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1770.32	8.3.1.4.1	Agree	0
11271	432166				niŋ²¹tat²¹	agree on / arrange	v.	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1770.30	8.3.1.4.1	Agree	0
11651	432163				khjin³	agree on / arrange	v.	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1770.26	8.3.1.4.1	Agree	0
12546	432167				la̱uŋ³¹	agree on / arrange	v.	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1770.31	8.3.1.4.1	Agree	0
412	345992				ɑ¹ŋwe¹	air; breath	n	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0020.26	1.1.2.2	Breath/Breathe	0
603	345995	32			sɔʔ⁵⁵	air; breath	n	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0020.29	1.1.2.2	Breath/Breathe	0
1426	345998	32			saʔ⁵⁵	air; breath	n	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0020.32	1.1.2.2	Breath/Breathe	0
2800	345996	32			soʔ⁵⁵	air; breath	n	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0020.30	1.1.2.2	Breath/Breathe	0
6113	345993				ɑ⁵³ŋwe⁵³	air; breath	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0020.27	1.1.2.2	Breath/Breathe	0
8425	345994				sui⁵⁵	air; breath	n	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0020.28	1.1.2.2	Breath/Breathe	0
10541	345997	32			soʔ⁵⁵	air; breath	n	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0020.31	1.1.2.2	Breath/Breathe	0
12048	345999	32			sɔʔ⁵⁵	air; breath	n	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0020.33	1.1.2.2	Breath/Breathe	0
387	368177				ɑ¹rɑk⁴	alcoholic beverage	n	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0452.26	3.1.6	Extracts and processed forms	0
475	368182				i̱k³¹	alcoholic beverage	n	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0452.31	3.1.6	Extracts and processed forms	0
719	368180				tsai⁵⁵	alcoholic beverage	n	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0452.29	3.1.6	Extracts and processed forms	0
2298	368179				tsi⁵⁵	alcoholic beverage	n	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0452.28	3.1.6	Extracts and processed forms	0
6020	368178				ɑ⁵³jɛʔ⁴	alcoholic beverage	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0452.27	3.1.6	Extracts and processed forms	0
6465	368183				i̱⁵⁵phai³⁵	alcoholic beverage	n	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0452.32	3.1.6	Extracts and processed forms	0
7226	368181				i⁵¹	alcoholic beverage	n	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0452.30	3.1.6	Extracts and processed forms	0
9362	368184				je̱i³³phei⁵⁵	alcoholic beverage	n	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0452.33	3.1.6	Extracts and processed forms	0
2324	414723	72			tut⁵⁵	alive, become / active	v.	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1396.28	1.1.2.1	Life/Live/Alive	0
3055	414725	72			tui⁵¹	alive, become / active	v.	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1396.30	1.1.2.1	Life/Live/Alive	0
4341	414726				tɔi³¹	alive, become / active	v.	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1396.31	1.1.2.1	Life/Live/Alive	0
6133	414722				ɕĩ²²	alive, become / active	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1396.27	1.1.2.1	Life/Live/Alive	0
6833	414728				təː³¹	alive, become / active	v.	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1396.33	1.1.2.1	Life/Live/Alive	0
8537	414727	72			tui⁵⁵	alive, become / active	v.	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1396.32	1.1.2.1	Life/Live/Alive	0
11430	414724	1010			cɛ⁵⁵	alive, become / active	v.	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1396.29	1.1.2.1	Life/Live/Alive	0
11534	414721	71			hrɑŋ²	alive, become / active	v.	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1396.26	1.1.2.1	Life/Live/Alive	0
81	348185				sho²dɑɑ²	alkali / soda	n	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0062.26	3.2.8	Organic matter/Organic compounds	0
9146	348186				sho²²dɑ²²	alkali / soda	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0062.27	3.2.8	Organic matter/Organic compounds	0
6309	394550				hmɑn²tθɑ¹hmjɑ¹	all / everything	num	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0962.26	9.9	Numbers and numeric expression	0
6415	394556				a³¹la̱p⁵⁵	all / everything	num	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0962.32	9.9	Numbers and numeric expression	0
8400	394552				pʐa⁵⁵pʐa⁵⁵	all / everything	num	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0962.28	9.9	Numbers and numeric expression	0
9016	394551				m̥ɑ̃²²tθɑ⁵³m̥jɑ⁵³	all / everything	num	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0962.27	9.9	Numbers and numeric expression	0
9797	394553				chot⁵⁵	all / everything	num	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0962.29	9.9	Numbers and numeric expression	0
9964	394554				lu̱ŋ⁵⁵la̱ŋ⁵⁵	all / everything	num	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0962.30	9.9	Numbers and numeric expression	0
10516	394555				pəŋ³¹ʃɔʔ⁵⁵	all / everything	num	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0962.31	9.9	Numbers and numeric expression	0
11972	394557				pan³¹ʃɔ̱ʔ⁵⁵	all / everything	num	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0962.33	9.9	Numbers and numeric expression	0
328	394602				ɑ³luṁ³	all / whole, the	num	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0963.26	9.9	Numbers and numeric expression	0
1401	394608				pɛ̃⁵⁵ʃaʔ⁵⁵	all / whole, the	num	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0963.32	9.9	Numbers and numeric expression	0
6127	394603				ɑ⁵⁵lõ⁵⁵	all / whole, the	num	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0963.27	9.9	Numbers and numeric expression	0
8399	394604				pʐa⁵⁵ pʐa⁵⁵	all / whole, the	num	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0963.28	9.9	Numbers and numeric expression	0
9798	394605				chot⁵⁵	all / whole, the	num	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0963.29	9.9	Numbers and numeric expression	0
10109	394606				pan²¹ʃoʔ⁵⁵	all / whole, the	num	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0963.30	9.9	Numbers and numeric expression	0
10517	394607				pəŋ³¹ʃɔʔ⁵⁵	all / whole, the	num	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0963.31	9.9	Numbers and numeric expression	0
11973	394609				pan³¹ʃɔ̱ʔ⁵⁵	all / whole, the	num	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0963.33	9.9	Numbers and numeric expression	0
1740	402478				tɑ¹jɔk⁴thɑȵ³	alone		1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1123.26	7.1.6.1	Single/part/few	0
3584	402479				tɑ⁵³jɑuʔ⁴thɛ⁵⁵	alone		1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1123.27	7.1.6.1	Single/part/few	0
6487	402482				jɔ̃³¹	alone		1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1123.32	7.1.6.1	Single/part/few	0
7015	402483				ŋjan³¹puk⁵⁵	alone		1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1123.33	7.1.6.1	Single/part/few	0
13287	402480				pau⁵⁵tsă²¹	alone		1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1123.30	7.1.6.1	Single/part/few	0
13693	402481				tă³¹jauk³¹	alone		1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1123.31	7.1.6.1	Single/part/few	0
10796	404158				pjɑ̃u⁵⁵se²²	alter		1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1159.27	9.5	Change of state	0
10946	404159				pen³⁵	alter		1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1159.28	9.5	Change of state	0
12311	404162				sa̱ːi⁵³lə̱ːk⁵⁵	alter		1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1159.33	9.5	Change of state	0
12674	404161				tøʔ³¹nɔ̱̃⁵⁵	alter		1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1159.32	9.5	Change of state	0
13114	404157				prɔŋ³se²	alter		1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1159.26	9.5	Change of state	0
13229	404160				lo̱ʔ⁵⁵lai⁵⁵	alter		1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1159.30	9.5	Change of state	0
1425	347935				saŋ⁵⁵phɔ⁵⁵	aluminum	n	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0057.32	3.2.4	Elements, metals, alloys	0
2827	347933				tan⁵⁵	aluminum	n	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0057.30	3.2.4	Elements, metals, alloys	0
3865	347930				dɑ̃²²	aluminum	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0057.27	3.2.4	Elements, metals, alloys	0
6238	347929				dɑn²	aluminum	n	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0057.26	3.2.4	Elements, metals, alloys	0
10593	347934				tsha³¹	aluminum	n	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0057.31	3.2.4	Elements, metals, alloys	0
1336	356096				phau³⁵phi³¹	ancestors / forebears	n	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0215.32	4.7.1	Previous generation	0
3181	356094				tʃi̱⁵⁵vo̱i⁵⁵	ancestors / forebears	n	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0215.30	4.7.1	Previous generation	0
5625	356092				len³⁵	ancestors / forebears	n	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0215.28	4.7.1	Previous generation	0
6204	356090				bho³bhwɑ³bhi²bhɑŋ²	ancestors / forebears	n	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0215.26	4.7.1	Previous generation	0
9081	356091				pho⁵⁵bwɑ⁵⁵bi²²bĩ²²	ancestors / forebears	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0215.27	4.7.1	Previous generation	0
9911	356093				lin³⁵	ancestors / forebears	n	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0215.29	4.7.1	Previous generation	0
10474	356095				phuk⁵⁵phjik⁵⁵	ancestors / forebears	n	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0215.31	4.7.1	Previous generation	0
11993	356097				phou⁵⁵phji⁵⁵	ancestors / forebears	n	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0215.33	4.7.1	Previous generation	0
1981	385388				kə̆³¹la̱ŋ⁵⁵	ancient times, in	adv	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0784.32	9.1.5	Other Intervals	0
4626	385389				ko⁵⁵la̱ŋ³³ko⁵⁵na̱m⁵³	ancient times, in	adv	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0784.33	9.1.5	Other Intervals	0
5528	385384				ku³¹lai⁵⁵	ancient times, in	adv	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0784.28	9.1.5	Other Intervals	0
6132	385383				ɕe⁵⁵tθɑ⁵³jɑ̃²²jɔ⁵⁵ɑ⁵³khɑ²²	ancient times, in	adv	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0784.27	9.1.5	Other Intervals	0
7160	385386				a²¹na̱m²¹	ancient times, in	adv	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0784.30	9.1.5	Other Intervals	0
8819	385385				kɔ̆³⁵lai⁵⁵	ancient times, in	adv	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0784.29	9.1.5	Other Intervals	0
8871	385382				hre³tθɑ¹rɑṁ²jɔ³ɑ¹khɑ²	ancient times, in	adv	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0784.26	9.1.5	Other Intervals	0
8901	385387				a³¹pja̱t³¹	ancient times, in	adv	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0784.31	9.1.5	Other Intervals	0
746	425139				tsit⁵⁵	angry, be / take offense	v.	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1621.29	8.3.1.6.1	Angry	0
2123	425142	1385			na̱k⁵⁵tʃam³¹ja³¹	angry, be / take offense	v.	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1621.32	8.3.1.6.1	Angry	0
2294	425138				tsit⁵⁵	angry, be / take offense	v.	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1621.28	8.3.1.6.1	Angry	0
3859	425137				dɔ⁵⁵pwɑ⁵³	angry, be / take offense	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1621.27	8.3.1.6.1	Angry	0
4756	425143				nə̱k⁵⁵jɔː³³	angry, be / take offense	v.	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1621.33	8.3.1.6.1	Angry	0
6234	425136				dɔ³ pwɑ¹	angry, be / take offense	v.	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1621.26	8.3.1.6.1	Angry	0
11272	425140				ni̱k⁵⁵ jo²¹	angry, be / take offense	v.	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1621.30	8.3.1.6.1	Angry	0
13546	425141	1385			na̱k⁵⁵ jo³¹	angry, be / take offense	v.	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1621.31	8.3.1.6.1	Angry	0
249	360805				tθɑ³rɑi³ti¹rɑs⁴shɑɑn²	animal / beast	n	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0303.26	2.3	Associated Animal Terms	0
1437	360811				sɛ̃⁵⁵ja³¹tsai⁵⁵	animal / beast	n	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0303.32	2.3	Associated Animal Terms	0
3069	360809				tu²¹sat²¹	animal / beast	n	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0303.30	2.3	Associated Animal Terms	0
5860	360806				tθɑ⁵⁵jɛ⁵⁵ti⁵³reʔ⁴shɑ̃²²	animal / beast	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0303.27	2.3	Associated Animal Terms	0
12039	360812				sei⁵⁵jɔ³¹	animal / beast	n	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0303.33	2.3	Associated Animal Terms	0
7952	384504				ne¹nɑṁ²	animals (twelve) (different system but analogous)	n	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0767.26	2.3	Associated Animal Terms	0
9023	384505				ne⁵³nɑ̃²²	animals (twelve) (different system but analogous)	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0767.27	2.3	Associated Animal Terms	0
2963	384508				tsan⁵¹vut⁵⁵	animals (twelve) representing the twelve years	n	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0767.30	9.9	Numbers and numeric expression	0
8026	384510				tɛ̃⁵⁵vɛʔ⁵⁵lun³¹	animals (twelve) representing the twelve years	n	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0767.32	9.9	Numbers and numeric expression	0
9709	384507				an³⁵	animals (twelve) representing the twelve years	n	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0767.29	9.9	Numbers and numeric expression	0
1073	350370				khji⁵⁵tʃhɛʔ⁵⁵	ankle	n	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0104.32	1.5.8.2	Ankle	0
2422	350366				tɕhi⁵⁵tɔʔ⁵⁵	ankle	n	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0104.28	1.5.8.2	Ankle	0
3609	350365	m,681,m			tɕhe²²mjɛʔ⁴si⁵³	ankle	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0104.27	1.5.8.2	Ankle	0
7544	350368				ku̱²¹tʃhaŋ²¹tʃhap⁵⁵	ankle	n	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0104.30	1.5.8.2	Ankle	0
7699	350364	335,681,m			khre²mjɑk⁴si¹	ankle	n	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0104.26	1.5.8.2	Ankle	0
9794	350367				chi⁵⁵tʂham³¹	ankle	n	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0104.29	1.5.8.2	Ankle	0
10211	350369				khjik³¹tʃhɛʔ⁵⁵	ankle	n	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0104.31	1.5.8.2	Ankle	0
3087	414441				tu̱²¹	answer / reply	v.	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1389.30	8.5.6	Answer	0
6811	414444				tu̱ː⁵⁵	answer / reply	v.	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1389.33	8.5.6	Answer	0
8546	414443				tu̱³⁵	answer / reply	v.	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1389.32	8.5.6	Answer	0
8776	414439				phje²²	answer / reply	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1389.27	8.5.6	Answer	0
11131	414440				thu³¹	answer / reply	v.	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1389.28	8.5.6	Answer	0
11867	414438				phre²	answer / reply	v.	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1389.26	8.5.6	Answer	0
13320	414442				ta̱u³⁵	answer / reply	v.	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1389.31	8.5.6	Answer	0
49	363693	2631,m			pɑ¹|rwɑk⁴shit⁴	ant	n	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0365.26	2.2.6	Insects, Arachnids, and Worms	0
1351	363699				phə̆³¹ɣɔʔ³¹	ant	n	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0365.32	2.2.6	Insects, Arachnids, and Worms	0
2418	363695				tɕhi⁵⁵man⁵⁵	ant	n	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0365.28	2.2.6	Insects, Arachnids, and Worms	0
9128	363694				pɑ⁵³jwɛʔ⁴sheʔ⁴	ant	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0365.27	2.2.6	Insects, Arachnids, and Worms	0
9477	363700				la³¹jɛt ³¹	ant	n	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0365.33	2.2.6	Insects, Arachnids, and Worms	0
9783	363696				chaŋ³¹m̥an⁵⁵	ant	n	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0365.29	2.2.6	Insects, Arachnids, and Worms	0
10117	363697	2178,m			pau⁵¹voʔ⁵⁵	ant	n	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0365.30	2.2.6	Insects, Arachnids, and Worms	0
10482	363698				phə̆³¹ɣuk³¹	ant	n	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0365.31	2.2.6	Insects, Arachnids, and Worms	0
123	350920				sɑ¹o²	anus	n	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0115.26	1.4.10.2	Anus/Rectum	0
2410	350922	572,822,822			tɕhi³¹tuŋ³¹tuŋ³¹	anus	n	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0115.28	1.4.10.2	Anus/Rectum	0
3140	350924	577,822			tʃhĭ⁵⁵toŋ²¹	anus	n	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0115.30	1.4.10.2	Anus/Rectum	0
3406	350921				sɑ⁵³o²²	anus	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0115.27	1.4.10.2	Anus/Rectum	0
6887	350927	577,820,822			tʃhə̆⁵⁵khuŋ⁵⁵tuaŋ³³	anus	n	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0115.33	1.4.10.2	Anus/Rectum	0
8033	350926				tʃhauʔ⁵⁵	anus	n	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0115.32	1.4.10.2	Anus/Rectum	0
9868	350923	572,822			khɯ̆³¹tuŋ³¹	anus	n	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0115.29	1.4.10.2	Anus/Rectum	0
10656	350925	577,m			tʃhauk⁵⁵puŋ⁵⁵	anus	n	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0115.31	1.4.10.2	Anus/Rectum	0
2845	411578				ta̱p⁵⁵	apply (ointment)	v.	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1325.30	6.17	Putting	0
3280	411574				ɑuṁ²	apply (ointment)	v.	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1325.26	6.17	Putting	0
4433	411579				xap⁵⁵	apply (ointment)	v.	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1325.31	6.17	Putting	0
4819	411581				pɔ̱ː⁵⁵	apply (ointment)	v.	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1325.33	6.17	Putting	0
8494	411580				thap⁵⁵	apply (ointment)	v.	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1325.32	6.17	Putting	0
8764	411575				õ²²	apply (ointment)	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1325.27	6.17	Putting	0
10966	411576				phɔk⁵⁵	apply (ointment)	v.	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1325.28	6.17	Putting	0
11419	411577				çot⁵⁵	apply (ointment)	v.	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1325.29	6.17	Putting	0
1135	350420	695,1327			laʔ³¹pu³⁵	arm	nbp	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0105.32	1.5.1.2	Arm	0
4224	350415	695,769			lɛʔ⁴mɑ̃u⁵⁵	arm	nbp	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0105.27	1.5.1.2	Arm	0
5675	350416	695,m			lɔʔ⁵⁵san⁵⁵	arm	nbp	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0105.28	1.5.1.2	Arm	0
